filename,species,source,whole_mean_depth,whole_median_depth,whole_std_depth,whole_min_depth,whole_max_depth,body_mean_depth,body_median_depth,depth_range_m
Chaetodon_tinkeri_FishBase_Chtin_u4.jpg,Chaetodon tinkeri,FishBase,8.55,10.91,3.81,2.0,12.0,3.59,3.3,12.0
Chaetodon_tinkeri_FishBase_Chtin_u5.jpg,Chaetodon tinkeri,FishBase,7.93,10.73,3.98,2.0,12.0,3.42,3.27,12.0
Chaetodon_tinkeri_FishPix_85108AF.jpg,Chaetodon tinkeri,FishPix,8.12,8.03,3.2,2.0,12.0,3.48,3.38,12.0
Chaetodon_tinkeri_FishPix_88992.jpg,Chaetodon tinkeri,FishPix,6.96,6.73,3.47,2.0,12.0,,,12.0
Chaetodon_tinkeri_FishWise_069790F000024W000001.jpg,Chaetodon tinkeri,FishWise,7.83,9.87,3.45,2.0,12.0,4.15,3.96,12.0
Chaetodon_tinkeri_FishWise_069790F000038W000005.jpg,Chaetodon tinkeri,FishWise,8.93,9.52,2.64,2.0,12.0,4.47,2.51,12.0
Chaetodon_tinkeri_FishWise_069790F000150W000002.jpg,Chaetodon tinkeri,FishWise,7.71,9.47,3.49,2.0,12.0,4.09,3.82,12.0
Chaetodon_tinkeri_iNaturalist_122833590.jpg,Chaetodon tinkeri,iNaturalist,9.6,11.2,3.17,2.0,12.0,3.81,3.43,12.0
Chaetodon_tinkeri_iNaturalist_122833614.jpg,Chaetodon tinkeri,iNaturalist,10.8,11.3,1.97,2.0,12.0,3.71,3.25,12.0
Chaetodon_tinkeri_iNaturalist_122833739.jpg,Chaetodon tinkeri,iNaturalist,8.86,10.29,3.25,2.0,12.0,3.67,3.13,12.0
Chaetodon_tinkeri_iNaturalist_132972673.jpg,Chaetodon tinkeri,iNaturalist,8.49,10.39,3.48,2.0,12.0,3.52,3.19,12.0
Chaetodon_tinkeri_iNaturalist_415676289.jpg,Chaetodon tinkeri,iNaturalist,10.17,11.42,2.59,2.0,12.0,4.47,3.87,12.0
Chaetodon_tinkeri_iNaturalist_415676306.jpg,Chaetodon tinkeri,iNaturalist,8.87,10.51,3.22,2.0,12.0,3.27,2.91,12.0
Chaetodon_tinkeri_iNaturalist_415676341.jpg,Chaetodon tinkeri,iNaturalist,7.98,10.13,3.51,2.0,12.0,3.85,3.56,12.0
Chaetodon_tinkeri_iNaturalist_66870.jpg,Chaetodon tinkeri,iNaturalist,9.44,10.14,1.98,2.0,12.0,4.62,3.98,12.0
Chaetodon_tinkeri_iNaturalist_83513651.jpg,Chaetodon tinkeri,iNaturalist,9.54,11.35,3.44,2.0,12.0,2.85,2.48,12.0
Chaetodon_tinkeri_iNaturalist_83513687.jpg,Chaetodon tinkeri,iNaturalist,10.14,11.52,2.86,2.0,12.0,3.77,2.94,12.0
Chaetodon_triangulum_FishBaseUser_1423219576_86.10.40.87.jpg,Chaetodon triangulum,FishBaseUser,8.77,11.66,4.18,2.0,12.0,3.02,2.81,12.0
Chaetodon_triangulum_FishBaseUser_1747235050_95.95.129.49.jpg,Chaetodon triangulum,FishBaseUser,9.48,10.96,3.07,2.0,12.0,3.27,3.17,12.0
Chaetodon_triangulum_FishBaseUser_3232418624_1960.jpg,Chaetodon triangulum,FishBaseUser,8.53,10.22,3.38,2.0,12.0,3.17,3.09,12.0
Chaetodon_triangulum_FishBase_Chtri_ub.jpg,Chaetodon triangulum,FishBase,7.4,7.26,3.93,2.0,12.0,3.24,3.11,12.0
Chaetodon_triangulum_FishBase_Chtri_ui.jpg,Chaetodon triangulum,FishBase,8.74,10.77,3.37,2.0,12.0,3.42,3.4,12.0
Chaetodon_triangulum_FishPix_61573.jpg,Chaetodon triangulum,FishPix,8.39,9.51,2.86,2.0,12.0,,,12.0
Chaetodon_triangulum_FishWise_117086F000112W000001.jpg,Chaetodon triangulum,FishWise,7.24,5.97,3.85,2.0,12.0,3.61,3.37,12.0
Chaetodon_triangulum_FishWise_117086F000112W000002.jpg,Chaetodon triangulum,FishWise,6.24,3.94,3.8,2.0,12.0,3.38,3.32,12.0
Chaetodon_triangulum_iNaturalist_11763186.jpg,Chaetodon triangulum,iNaturalist,8.37,9.55,3.35,2.0,12.0,3.1,3.0,12.0
Chaetodon_triangulum_iNaturalist_149101164.jpg,Chaetodon triangulum,iNaturalist,7.46,7.74,2.28,2.0,12.0,,,12.0
Chaetodon_triangulum_iNaturalist_177669571.jpg,Chaetodon triangulum,iNaturalist,8.84,9.21,2.02,2.0,12.0,5.13,4.25,12.0
Chaetodon_triangulum_iNaturalist_280764242.jpg,Chaetodon triangulum,iNaturalist,6.87,6.64,2.6,2.0,12.0,4.66,4.06,12.0
Chaetodon_triangulum_iNaturalist_336501928.jpg,Chaetodon triangulum,iNaturalist,9.75,10.9,2.26,2.0,12.0,6.03,6.14,12.0
Chaetodon_triangulum_iNaturalist_484927564.jpg,Chaetodon triangulum,iNaturalist,7.74,8.74,2.85,2.0,12.0,3.35,2.73,12.0
Chaetodon_triangulum_iNaturalist_592518850.jpg,Chaetodon triangulum,iNaturalist,8.37,9.6,3.44,2.0,12.0,3.47,3.33,12.0
Chaetodon_triangulum_iNaturalist_607414244.jpg,Chaetodon triangulum,iNaturalist,9.42,10.01,2.48,2.0,12.0,5.83,3.89,12.0
Chaetodon_triangulum_iNaturalist_607414261.jpg,Chaetodon triangulum,iNaturalist,9.61,10.4,2.13,2.0,12.0,4.06,3.38,12.0
Chaetodon_triangulum_iNaturalist_71648447.jpg,Chaetodon triangulum,iNaturalist,9.04,9.91,2.92,2.0,12.0,8.34,10.59,12.0
Chaetodon_trichrous_Bishop_-192591132.jpg,Chaetodon trichrous,BishopMuseum,7.09,4.12,3.98,2.0,12.0,3.76,3.62,12.0
Chaetodon_trichrous_FishBase_Chtri_ud.jpg,Chaetodon trichrous,FishBase,6.96,4.38,3.67,2.0,12.0,3.88,3.73,12.0
Chaetodon_trichrous_FishBase_Chtri_uk.jpg,Chaetodon trichrous,FishBase,8.64,9.99,3.34,2.0,12.0,3.21,3.17,12.0
Chaetodon_trichrous_FishPix_140969.jpg,Chaetodon trichrous,FishPix,7.96,8.08,2.93,2.0,12.0,,,12.0
Chaetodon_trichrous_FishPix_159464.jpg,Chaetodon trichrous,FishPix,8.25,8.91,2.53,2.0,12.0,,,12.0
Chaetodon_trichrous_iNaturalist_167677313.jpg,Chaetodon trichrous,iNaturalist,9.36,10.3,2.59,2.0,12.0,3.68,3.44,12.0
Chaetodon_trichrous_iNaturalist_173142293.jpg,Chaetodon trichrous,iNaturalist,9.08,10.22,3.42,2.0,12.0,3.16,3.08,12.0
Chaetodon_trichrous_iNaturalist_301384831.jpg,Chaetodon trichrous,iNaturalist,9.43,10.28,2.27,2.0,12.0,3.73,3.42,12.0
Chaetodon_trichrous_iNaturalist_350883651.jpg,Chaetodon trichrous,iNaturalist,9.09,9.42,1.94,2.0,12.0,3.45,2.6,12.0
Chaetodon_trichrous_iNaturalist_472558208.jpg,Chaetodon trichrous,iNaturalist,9.49,10.58,2.53,2.0,12.0,7.42,7.61,12.0
Chaetodon_trichrous_iNaturalist_473965444.jpg,Chaetodon trichrous,iNaturalist,8.48,8.07,2.69,2.0,12.0,7.37,6.86,12.0
Chaetodon_trichrous_iNaturalist_527314355.jpg,Chaetodon trichrous,iNaturalist,10.61,11.5,2.38,2.0,12.0,5.68,5.51,12.0
Chaetodon_trichrous_iNaturalist_54935427.jpg,Chaetodon trichrous,iNaturalist,10.5,10.53,1.36,2.0,12.0,3.72,2.84,12.0
Chaetodon_trichrous_iNaturalist_587089834.jpg,Chaetodon trichrous,iNaturalist,8.49,11.03,3.62,2.0,12.0,3.73,3.62,12.0
Chaetodon_trichrous_iNaturalist_593273450.jpg,Chaetodon trichrous,iNaturalist,8.91,10.58,3.36,2.0,12.0,3.98,3.6,12.0
Chaetodon_tricinctus_Bishop_28770837.jpg,Chaetodon tricinctus,BishopMuseum,6.72,3.87,3.94,2.0,12.0,3.4,3.34,12.0
Chaetodon_tricinctus_FishBase_Chtri_u0.jpg,Chaetodon tricinctus,FishBase,7.87,10.6,3.73,2.0,12.0,4.04,3.66,12.0
Chaetodon_tricinctus_FishBase_Chtri_u5.jpg,Chaetodon tricinctus,FishBase,6.67,3.79,3.98,2.0,12.0,3.5,3.29,12.0
Chaetodon_tricinctus_FishPix_55752AF.jpg,Chaetodon tricinctus,FishPix,7.28,9.59,3.74,2.0,12.0,3.36,3.16,12.0
Chaetodon_tricinctus_iNaturalist_118360420.jpg,Chaetodon tricinctus,iNaturalist,8.63,9.83,3.14,2.0,12.0,3.66,3.57,12.0
Chaetodon_tricinctus_iNaturalist_13811577.jpg,Chaetodon tricinctus,iNaturalist,8.1,8.64,2.79,2.0,12.0,5.89,5.11,12.0
Chaetodon_tricinctus_iNaturalist_197184716.jpg,Chaetodon tricinctus,iNaturalist,9.72,10.4,2.24,2.0,12.0,4.11,3.54,12.0
Chaetodon_tricinctus_iNaturalist_248668717.jpg,Chaetodon tricinctus,iNaturalist,8.06,8.36,2.01,2.0,12.0,,,12.0
Chaetodon_tricinctus_iNaturalist_287702131.jpg,Chaetodon tricinctus,iNaturalist,9.1,10.35,3.16,2.0,12.0,3.47,3.14,12.0
Chaetodon_tricinctus_iNaturalist_287702203.jpg,Chaetodon tricinctus,iNaturalist,9.49,10.43,2.5,2.0,12.0,5.02,3.67,12.0
Chaetodon_tricinctus_iNaturalist_322706422.jpg,Chaetodon tricinctus,iNaturalist,8.0,7.4,2.01,2.0,12.0,,,12.0
Chaetodon_tricinctus_iNaturalist_335443101.jpg,Chaetodon tricinctus,iNaturalist,8.9,9.88,2.79,2.0,12.0,3.13,2.91,12.0
Chaetodon_tricinctus_iNaturalist_6629748.jpg,Chaetodon tricinctus,iNaturalist,8.72,9.95,3.57,2.0,12.0,6.58,5.62,12.0
Chaetodon_tricinctus_iNaturalist_6629751.jpg,Chaetodon tricinctus,iNaturalist,9.61,11.59,3.31,2.0,12.0,7.99,6.71,12.0
Chaetodon_trifascialis_Bishop_-1790297166.jpg,Chaetodon trifascialis,BishopMuseum,6.92,3.9,4.09,2.0,12.0,3.31,3.22,12.0
Chaetodon_trifascialis_Bishop_-500274613.jpg,Chaetodon trifascialis,BishopMuseum,6.97,4.24,3.94,2.0,12.0,3.65,3.52,12.0
Chaetodon_trifascialis_FishBaseUser_1440680146_83.211.38.4.jpg,Chaetodon trifascialis,FishBaseUser,7.91,9.72,3.39,2.0,12.0,3.73,3.58,12.0
Chaetodon_trifascialis_FishBaseUser_1469522368_162.158.167.12.jpg,Chaetodon trifascialis,FishBaseUser,8.78,10.04,3.12,2.0,12.0,4.04,3.82,12.0
Chaetodon_trifascialis_FishBaseUser_1509182180_172.68.102.54.jpg,Chaetodon trifascialis,FishBaseUser,9.05,10.98,3.59,2.0,12.0,3.54,3.07,12.0
Chaetodon_trifascialis_FishBaseUser_1588165734_162.158.111.249.jpg,Chaetodon trifascialis,FishBaseUser,8.34,10.58,3.87,2.0,12.0,3.68,3.15,12.0
Chaetodon_trifascialis_FishBaseUser_1655061204_172.70.178.191.jpg,Chaetodon trifascialis,FishBaseUser,8.52,9.88,3.07,2.0,12.0,3.06,2.89,12.0
Chaetodon_trifascialis_FishBaseUser_1656699224_172.70.178.215.jpg,Chaetodon trifascialis,FishBaseUser,7.38,8.43,3.27,2.0,12.0,3.56,3.22,12.0
Chaetodon_trifascialis_FishBaseUser_1672901201_172.70.214.231.jpg,Chaetodon trifascialis,FishBaseUser,8.79,9.65,2.87,2.0,12.0,3.72,3.55,12.0
Chaetodon_trifascialis_FishBaseUser_1705879038_172.70.254.222.jpg,Chaetodon trifascialis,FishBaseUser,9.77,11.02,2.81,2.0,12.0,3.79,3.64,12.0
Chaetodon_trifascialis_FishBaseUser_1747235333_95.95.129.49.jpg,Chaetodon trifascialis,FishBaseUser,8.71,9.53,2.86,2.0,12.0,3.99,3.76,12.0
Chaetodon_trifascialis_FishBaseUser_1747235378_95.95.129.49.jpg,Chaetodon trifascialis,FishBaseUser,8.52,8.74,2.4,2.0,12.0,3.14,2.78,12.0
Chaetodon_trifascialis_FishBaseUser_1747235416_95.95.129.49.jpg,Chaetodon trifascialis,FishBaseUser,8.03,8.23,1.84,2.0,12.0,4.29,3.92,12.0
Chaetodon_trifascialis_FishBase_Chtri_j2.jpg,Chaetodon trifascialis,FishBase,7.66,9.76,3.51,2.0,12.0,3.89,3.49,12.0
Chaetodon_trifascialis_FishBase_Chtri_u1.jpg,Chaetodon trifascialis,FishBase,7.7,9.89,3.49,2.0,12.0,4.41,4.04,12.0
Chaetodon_trifascialis_FishBase_Chtri_u2.jpg,Chaetodon trifascialis,FishBase,7.29,9.02,3.47,2.0,12.0,3.75,3.34,12.0
Chaetodon_trifascialis_FishBase_Chtri_u4.jpg,Chaetodon trifascialis,FishBase,6.96,4.01,4.07,2.0,12.0,3.35,3.25,12.0
Chaetodon_trifascialis_FishBase_Chtri_u6.jpg,Chaetodon trifascialis,FishBase,7.33,5.83,3.58,2.0,12.0,4.0,3.77,12.0
Chaetodon_trifascialis_FishBase_Chtri_u7.jpg,Chaetodon trifascialis,FishBase,7.01,4.27,3.94,2.0,12.0,3.67,3.52,12.0
Chaetodon_trifascialis_FishBase_Chtri_us.jpg,Chaetodon trifascialis,FishBase,9.13,10.3,3.09,2.0,12.0,3.41,3.24,12.0
Chaetodon_trifascialis_FishPix_10580.jpg,Chaetodon trifascialis,FishPix,8.53,9.23,2.76,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_10695.jpg,Chaetodon trifascialis,FishPix,8.65,10.76,3.45,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_10969.jpg,Chaetodon trifascialis,FishPix,8.52,8.58,3.18,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_12081.jpg,Chaetodon trifascialis,FishPix,8.81,9.4,2.64,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_140138.jpg,Chaetodon trifascialis,FishPix,8.52,9.81,3.26,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_140260.jpg,Chaetodon trifascialis,FishPix,8.87,10.02,2.74,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_140343.jpg,Chaetodon trifascialis,FishPix,7.76,8.16,2.93,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_140533AF.jpg,Chaetodon trifascialis,FishPix,8.19,9.08,2.98,2.0,12.0,4.05,3.79,12.0
Chaetodon_trifascialis_FishPix_140551.jpg,Chaetodon trifascialis,FishPix,8.51,10.39,3.44,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_140552.jpg,Chaetodon trifascialis,FishPix,8.68,10.39,3.09,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_140632.jpg,Chaetodon trifascialis,FishPix,9.67,11.07,2.82,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_140713.jpg,Chaetodon trifascialis,FishPix,8.88,10.67,3.26,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_141134.jpg,Chaetodon trifascialis,FishPix,9.04,9.59,2.23,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_141367.jpg,Chaetodon trifascialis,FishPix,9.08,9.91,2.35,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_142759.jpg,Chaetodon trifascialis,FishPix,8.64,9.46,3.22,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_146570.jpg,Chaetodon trifascialis,FishPix,8.58,9.91,3.35,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_146757.jpg,Chaetodon trifascialis,FishPix,7.83,8.62,3.5,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_146787.jpg,Chaetodon trifascialis,FishPix,8.79,10.85,3.56,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_147015.jpg,Chaetodon trifascialis,FishPix,8.64,10.21,3.1,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_147917.jpg,Chaetodon trifascialis,FishPix,7.75,8.43,3.35,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_147918.jpg,Chaetodon trifascialis,FishPix,7.86,7.98,2.41,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_147933.jpg,Chaetodon trifascialis,FishPix,8.67,9.2,2.96,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_147954.jpg,Chaetodon trifascialis,FishPix,8.26,9.82,3.46,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_153072.jpg,Chaetodon trifascialis,FishPix,7.74,9.68,3.19,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_153720.jpg,Chaetodon trifascialis,FishPix,8.78,10.68,3.41,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_157997.jpg,Chaetodon trifascialis,FishPix,8.35,10.42,3.61,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_158132.jpg,Chaetodon trifascialis,FishPix,9.0,10.9,3.53,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_158409.jpg,Chaetodon trifascialis,FishPix,8.32,8.4,2.78,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_159504.jpg,Chaetodon trifascialis,FishPix,9.42,10.25,2.51,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_159729.jpg,Chaetodon trifascialis,FishPix,8.73,9.91,3.01,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_160088.jpg,Chaetodon trifascialis,FishPix,7.9,11.21,4.13,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_160121.jpg,Chaetodon trifascialis,FishPix,7.94,8.78,3.68,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_16143.jpg,Chaetodon trifascialis,FishPix,9.06,9.74,2.75,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_162119.jpg,Chaetodon trifascialis,FishPix,8.82,10.62,3.26,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_163860.jpg,Chaetodon trifascialis,FishPix,8.16,9.76,3.38,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_163864.jpg,Chaetodon trifascialis,FishPix,8.76,10.82,3.46,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_164945.jpg,Chaetodon trifascialis,FishPix,8.94,9.75,2.23,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_165043.jpg,Chaetodon trifascialis,FishPix,9.28,10.0,2.71,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_168359.jpg,Chaetodon trifascialis,FishPix,8.47,8.83,2.54,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_168360.jpg,Chaetodon trifascialis,FishPix,7.9,6.87,3.36,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_168361.jpg,Chaetodon trifascialis,FishPix,6.31,6.18,2.47,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_168362.jpg,Chaetodon trifascialis,FishPix,8.42,8.84,2.87,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_168363.jpg,Chaetodon trifascialis,FishPix,7.62,6.98,3.35,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_168364.jpg,Chaetodon trifascialis,FishPix,7.79,7.42,2.82,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_168365.jpg,Chaetodon trifascialis,FishPix,6.76,5.52,2.94,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_168366.jpg,Chaetodon trifascialis,FishPix,8.96,10.01,2.46,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_168367.jpg,Chaetodon trifascialis,FishPix,7.0,7.54,2.64,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_168368.jpg,Chaetodon trifascialis,FishPix,6.98,6.91,2.31,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_168369.jpg,Chaetodon trifascialis,FishPix,7.74,7.7,3.27,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_171426.jpg,Chaetodon trifascialis,FishPix,7.59,8.34,2.9,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_171429.jpg,Chaetodon trifascialis,FishPix,9.04,10.61,2.99,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_171476.jpg,Chaetodon trifascialis,FishPix,9.0,11.11,2.95,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_171584.jpg,Chaetodon trifascialis,FishPix,9.08,10.61,2.54,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_171587.jpg,Chaetodon trifascialis,FishPix,6.91,6.14,3.39,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_174435.jpg,Chaetodon trifascialis,FishPix,8.87,9.9,2.81,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_174703.jpg,Chaetodon trifascialis,FishPix,7.57,7.57,3.07,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_174976.jpg,Chaetodon trifascialis,FishPix,7.23,6.56,2.67,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_175300.jpg,Chaetodon trifascialis,FishPix,9.25,10.85,3.42,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_175363.jpg,Chaetodon trifascialis,FishPix,9.16,10.5,3.3,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_177490.jpg,Chaetodon trifascialis,FishPix,7.14,8.25,3.2,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_177638.jpg,Chaetodon trifascialis,FishPix,7.69,7.64,2.85,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_177861.jpg,Chaetodon trifascialis,FishPix,9.02,10.05,3.12,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_177878.jpg,Chaetodon trifascialis,FishPix,8.87,10.82,3.58,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_177972.jpg,Chaetodon trifascialis,FishPix,8.88,10.31,3.3,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_178214.jpg,Chaetodon trifascialis,FishPix,8.64,9.93,2.79,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_178250.jpg,Chaetodon trifascialis,FishPix,8.47,9.95,3.34,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_178286.jpg,Chaetodon trifascialis,FishPix,8.33,9.74,3.28,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_178571.jpg,Chaetodon trifascialis,FishPix,8.73,10.45,3.31,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_178731.jpg,Chaetodon trifascialis,FishPix,8.13,10.29,3.68,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_178794.jpg,Chaetodon trifascialis,FishPix,8.54,10.4,3.25,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_180427.jpg,Chaetodon trifascialis,FishPix,8.04,9.22,3.18,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_184163.jpg,Chaetodon trifascialis,FishPix,7.03,6.11,2.62,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_185136.jpg,Chaetodon trifascialis,FishPix,8.16,9.03,3.46,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_185591.jpg,Chaetodon trifascialis,FishPix,9.4,10.81,2.98,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_185852.jpg,Chaetodon trifascialis,FishPix,8.1,9.18,3.43,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_185941.jpg,Chaetodon trifascialis,FishPix,8.23,9.12,3.02,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_190108.jpg,Chaetodon trifascialis,FishPix,9.01,10.22,3.01,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_190175.jpg,Chaetodon trifascialis,FishPix,8.54,9.52,3.27,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_190444.jpg,Chaetodon trifascialis,FishPix,8.36,9.42,3.25,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_192048.jpg,Chaetodon trifascialis,FishPix,9.31,10.06,2.56,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_192716.jpg,Chaetodon trifascialis,FishPix,8.31,9.07,3.0,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_192972.jpg,Chaetodon trifascialis,FishPix,7.82,8.46,2.93,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_192978.jpg,Chaetodon trifascialis,FishPix,8.35,8.84,2.9,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_194635.jpg,Chaetodon trifascialis,FishPix,7.82,8.18,2.91,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_195393.jpg,Chaetodon trifascialis,FishPix,7.78,7.99,3.13,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_195859.jpg,Chaetodon trifascialis,FishPix,7.87,7.61,3.38,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_195871.jpg,Chaetodon trifascialis,FishPix,8.48,8.64,3.03,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_197940.jpg,Chaetodon trifascialis,FishPix,9.58,11.16,2.99,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_19902.jpg,Chaetodon trifascialis,FishPix,9.33,11.84,3.17,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_199485.jpg,Chaetodon trifascialis,FishPix,8.64,9.92,3.1,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_204360.jpg,Chaetodon trifascialis,FishPix,8.66,9.75,3.1,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_20438.jpg,Chaetodon trifascialis,FishPix,7.89,8.54,3.09,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_204508.jpg,Chaetodon trifascialis,FishPix,7.84,8.27,3.24,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_204511.jpg,Chaetodon trifascialis,FishPix,8.21,9.54,3.21,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_204568.jpg,Chaetodon trifascialis,FishPix,8.7,10.12,2.96,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_204866.jpg,Chaetodon trifascialis,FishPix,7.99,8.16,2.06,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_205115.jpg,Chaetodon trifascialis,FishPix,10.21,11.0,2.47,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_206913.jpg,Chaetodon trifascialis,FishPix,9.44,10.89,2.85,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_206921.jpg,Chaetodon trifascialis,FishPix,9.21,10.2,2.75,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_22174.jpg,Chaetodon trifascialis,FishPix,9.32,11.23,3.37,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_22708.jpg,Chaetodon trifascialis,FishPix,8.36,9.76,3.38,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_23017.jpg,Chaetodon trifascialis,FishPix,8.42,10.12,3.18,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_23018.jpg,Chaetodon trifascialis,FishPix,8.94,9.65,2.68,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_23806.jpg,Chaetodon trifascialis,FishPix,9.59,10.95,2.81,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_25900.jpg,Chaetodon trifascialis,FishPix,8.37,9.78,3.03,2.0,12.0,,,12.0
Chaetodon_trifascialis_FishPix_26172.jpg,Chaetodon trifascialis,FishPix,8.43,9.24,2.99,2.0,12.0,,,12.0
