filename,species,directory,mask_area,species_median_area,area_ratio,aspect_ratio,species_median_aspect,aspect_z,depth_length_ratio,species_median_dl_ratio,dl_ratio_z,mean_L,species_mean_L,L_z,mean_chroma,species_mean_chroma,chroma_z,larva_score,flagged
Chaetodon_ocellatus_FishBase_Choce_u5.jpg,Chaetodon ocellatus,images_fishbase_extra,13152,174955,0.075,1.333,1.029,1.67,0.659,0.932,1.46,80.23,64.63,1.65,39.58,23.96,-1.99,0.775,yes
Chaetodon_ocellatus_FishBase_Choce_u8.jpg,Chaetodon ocellatus,images_fishbase_extra,36790,174955,0.21,0.826,1.029,1.12,1.06,0.932,-0.69,74.62,64.63,1.06,32.16,23.96,-1.05,0.232,no
Chaetodon_ocellatus_FishBase_Choce_ub.jpg,Chaetodon ocellatus,images_fishbase_extra,141356,174955,0.808,1.229,1.029,1.1,0.73,0.932,1.08,68.57,64.63,0.42,23.09,23.96,0.11,0.189,no
Chaetodon_ocellatus_FishPix_22181AF.jpg,Chaetodon ocellatus,images,155309,174955,0.888,0.975,1.029,0.3,0.948,0.932,-0.09,67.54,64.63,0.31,24.56,23.96,-0.08,0.0,no
Chaetodon_ocellatus_iNaturalist_21126529.jpg,Chaetodon ocellatus,images_inaturalist,37033,174955,0.212,1.037,1.029,0.04,0.899,0.932,0.18,58.92,64.63,-0.6,31.28,23.96,-0.93,0.262,no
Chaetodon_ocellatus_iNaturalist_241430977.jpg,Chaetodon ocellatus,images_inaturalist,537332,174955,3.071,0.75,1.029,1.54,1.124,0.932,-1.03,54.99,64.63,-1.02,17.78,23.96,0.79,0.0,no
Chaetodon_ocellatus_iNaturalist_441973498.jpg,Chaetodon ocellatus,images_inaturalist,495739,174955,2.834,1.263,1.029,1.29,0.585,0.932,1.86,66.8,64.63,0.23,11.08,23.96,1.64,0.325,no
Chaetodon_ocellatus_iNaturalist_441973517.jpg,Chaetodon ocellatus,images_inaturalist,433332,174955,2.477,1.321,1.029,1.61,0.56,0.932,1.99,63.7,64.63,-0.1,11.91,23.96,1.54,0.349,no
Chaetodon_ocellatus_iNaturalist_451091737.jpg,Chaetodon ocellatus,images_inaturalist,176787,174955,1.01,1.015,1.029,0.08,0.978,0.932,-0.25,66.57,64.63,0.2,24.59,23.96,-0.08,0.0,no
Chaetodon_ocellatus_iNaturalist_451092106.jpg,Chaetodon ocellatus,images_inaturalist,173124,174955,0.99,1.021,1.029,0.04,0.974,0.932,-0.23,66.56,64.63,0.2,24.59,23.96,-0.08,0.0,no
Chaetodon_ocellatus_iNaturalist_540068424.jpg,Chaetodon ocellatus,images_inaturalist,200443,174955,1.146,0.915,1.029,0.63,1.082,0.932,-0.8,40.84,64.63,-2.51,20.27,23.96,0.47,0.0,no
Chaetodon_ocellatus_iNaturalist_569216342.jpg,Chaetodon ocellatus,images_inaturalist,255608,174955,1.461,1.079,1.029,0.28,0.916,0.932,0.09,66.26,64.63,0.17,26.69,23.96,-0.35,0.015,no
Chaetodon_ocellicaudus_Bishop_958979710.jpg,Chaetodon ocellicaudus,images_bishop,194247,111039,1.749,1.073,1.133,0.32,0.868,0.784,-0.54,53.88,52.27,0.14,21.76,31.09,1.45,0.0,no
Chaetodon_ocellicaudus_FishBase_Choce_j0.jpg,Chaetodon ocellicaudus,images_fishbase_extra,66035,111039,0.595,0.933,1.133,1.05,1.053,0.784,-1.73,66.33,52.27,1.21,39.55,31.09,-1.31,0.0,no
Chaetodon_ocellicaudus_FishBase_Choce_u1.jpg,Chaetodon ocellicaudus,images_fishbase_extra,124912,111039,1.125,1.467,1.133,1.76,0.646,0.784,0.89,68.09,52.27,1.36,28.97,31.09,0.33,0.155,no
Chaetodon_ocellicaudus_FishBase_Choce_u4.jpg,Chaetodon ocellicaudus,images_fishbase_extra,108822,111039,0.98,1.072,1.133,0.32,0.926,0.784,-0.91,54.51,52.27,0.19,21.97,31.09,1.41,0.0,no
Chaetodon_ocellicaudus_FishPix_5227AF.jpg,Chaetodon ocellicaudus,images,113593,111039,1.023,1.347,1.133,1.12,0.725,0.784,0.38,52.62,52.27,0.03,26.41,31.09,0.73,0.066,no
Chaetodon_ocellicaudus_iNaturalist_270410292.jpg,Chaetodon ocellicaudus,images_inaturalist,205040,111039,1.847,1.002,1.133,0.69,0.81,0.784,-0.17,41.36,52.27,-0.94,33.65,31.09,-0.4,0.0,no
Chaetodon_ocellicaudus_iNaturalist_340784700.jpg,Chaetodon ocellicaudus,images_inaturalist,29652,111039,0.267,1.296,1.133,0.86,0.416,0.784,2.36,47.09,52.27,-0.45,41.88,31.09,-1.67,0.697,yes
Chaetodon_ocellicaudus_iNaturalist_459451753.jpg,Chaetodon ocellicaudus,images_inaturalist,194242,111039,1.749,1.133,1.133,0.0,0.836,0.784,-0.33,69.18,52.27,1.46,35.46,31.09,-0.68,0.0,no
Chaetodon_ocellicaudus_iNaturalist_459663675.jpg,Chaetodon ocellicaudus,images_inaturalist,123712,111039,1.114,1.265,1.133,0.69,0.732,0.784,0.33,37.72,52.27,-1.25,39.98,31.09,-1.38,0.058,no
Chaetodon_ocellicaudus_iNaturalist_467374317.jpg,Chaetodon ocellicaudus,images_inaturalist,52077,111039,0.469,1.216,1.133,0.44,0.778,0.784,0.04,51.84,52.27,-0.04,31.23,31.09,-0.02,0.032,no
Chaetodon_ocellicaudus_iNaturalist_467374320.jpg,Chaetodon ocellicaudus,images_inaturalist,58274,111039,0.525,1.294,1.133,0.85,0.756,0.784,0.18,43.74,52.27,-0.74,29.33,31.09,0.27,0.031,no
Chaetodon_ocellicaudus_iNaturalist_472685751.jpg,Chaetodon ocellicaudus,images_inaturalist,38700,111039,0.349,1.631,1.133,2.62,0.613,0.784,1.1,47.1,52.27,-0.45,34.96,31.09,-0.6,0.407,no
Chaetodon_ocellicaudus_iNaturalist_480811911.jpg,Chaetodon ocellicaudus,images_inaturalist,111039,111039,1.0,0.985,1.133,0.78,1.013,0.784,-1.47,70.88,52.27,1.61,31.1,31.09,-0.0,0.0,no
Chaetodon_ocellicaudus_iNaturalist_48536597.jpg,Chaetodon ocellicaudus,images_inaturalist,493375,111039,4.443,1.052,1.133,0.43,0.92,0.784,-0.87,48.8,52.27,-0.3,29.67,31.09,0.22,0.0,no
Chaetodon_ocellicaudus_iNaturalist_530620209.jpg,Chaetodon ocellicaudus,images_inaturalist,87210,111039,0.785,1.03,1.133,0.54,0.784,0.784,0.0,30.84,52.27,-1.85,20.42,31.09,1.66,0.0,no
Chaetodon_octofasciatus_Bishop_1838436391.jpg,Chaetodon octofasciatus,images_bishop,192909,92701,2.081,1.0,1.02,0.06,0.967,0.943,-0.14,48.21,52.36,-0.42,26.51,27.86,0.09,0.0,no
Chaetodon_octofasciatus_FishBase_Choct_j0.jpg,Chaetodon octofasciatus,images_fishbase_extra,20679,92701,0.223,0.994,1.02,0.08,0.982,0.943,-0.22,53.74,52.36,0.14,38.76,27.86,-0.7,0.222,no
Chaetodon_octofasciatus_FishBase_Choct_j1.jpg,Chaetodon octofasciatus,images_fishbase_extra,31520,92701,0.34,1.065,1.02,0.14,0.907,0.943,0.2,55.89,52.36,0.36,13.25,27.86,0.94,0.164,no
Chaetodon_octofasciatus_FishBase_Choct_j2.jpg,Chaetodon octofasciatus,images_fishbase_extra,68640,92701,0.74,1.092,1.02,0.23,0.909,0.943,0.19,53.48,52.36,0.11,18.48,27.86,0.6,0.034,no
Chaetodon_octofasciatus_FishBase_Choct_u0.jpg,Chaetodon octofasciatus,images_fishbase_extra,77596,92701,0.837,1.052,1.02,0.1,0.926,0.943,0.1,60.39,52.36,0.82,14.5,27.86,0.86,0.017,no
Chaetodon_octofasciatus_FishBase_Choct_u1.jpg,Chaetodon octofasciatus,images_fishbase_extra,60856,92701,0.656,1.076,1.02,0.18,0.832,0.943,0.63,36.39,52.36,-1.62,20.74,27.86,0.46,0.11,no
Chaetodon_octofasciatus_FishBase_Choct_u2.jpg,Chaetodon octofasciatus,images_fishbase_extra,107507,92701,1.16,0.998,1.02,0.07,0.975,0.943,-0.18,49.1,52.36,-0.33,26.89,27.86,0.06,0.0,no
Chaetodon_octofasciatus_FishBase_Choct_u3.jpg,Chaetodon octofasciatus,images_fishbase_extra,106749,92701,1.152,0.8,1.02,0.69,1.212,0.943,-1.52,49.04,52.36,-0.34,34.19,27.86,-0.41,0.0,no
Chaetodon_octofasciatus_FishBase_Choct_u4.jpg,Chaetodon octofasciatus,images_fishbase_extra,48693,92701,0.525,0.894,1.02,0.39,1.057,0.943,-0.64,44.53,52.36,-0.8,22.74,27.86,0.33,0.0,no
Chaetodon_octofasciatus_FishBase_Choct_u5.jpg,Chaetodon octofasciatus,images_fishbase_extra,50583,92701,0.546,1.182,1.02,0.51,0.842,0.943,0.57,55.4,52.36,0.31,24.86,27.86,0.19,0.1,no
Chaetodon_octofasciatus_FishBase_Choct_u6.jpg,Chaetodon octofasciatus,images_fishbase_extra,92701,92701,1.0,1.03,1.02,0.03,0.946,0.943,-0.02,72.14,52.36,2.01,36.84,27.86,-0.58,0.0,no
Chaetodon_octofasciatus_FishBase_Choct_u7.jpg,Chaetodon octofasciatus,images_fishbase_extra,60974,92701,0.658,1.02,1.02,0.0,0.942,0.943,0.01,44.11,52.36,-0.84,12.42,27.86,0.99,0.001,no
Chaetodon_octofasciatus_FishBase_Choct_u8.jpg,Chaetodon octofasciatus,images_fishbase_extra,144278,92701,1.556,1.082,1.02,0.19,0.92,0.943,0.13,46.31,52.36,-0.61,21.78,27.86,0.39,0.023,no
Chaetodon_octofasciatus_FishBase_Choct_u9.jpg,Chaetodon octofasciatus,images_fishbase_extra,101405,92701,1.094,1.008,1.02,0.04,0.989,0.943,-0.26,38.19,52.36,-1.44,15.04,27.86,0.82,0.0,no
Chaetodon_octofasciatus_FishPix_40751AF.jpg,Chaetodon octofasciatus,images,87331,92701,0.942,1.045,1.02,0.08,0.943,0.943,0.0,73.72,52.36,2.17,15.68,27.86,0.78,0.146,no
Chaetodon_octofasciatus_iNaturalist_187480976.jpg,Chaetodon octofasciatus,images_inaturalist,160725,92701,1.734,1.192,1.02,0.54,0.778,0.943,0.93,60.24,52.36,0.8,52.23,27.86,-1.56,0.163,no
Chaetodon_octofasciatus_iNaturalist_201702755.jpg,Chaetodon octofasciatus,images_inaturalist,193341,92701,2.086,1.659,1.02,2.0,0.578,0.943,2.06,39.29,52.36,-1.33,8.36,27.86,1.25,0.35,no
Chaetodon_octofasciatus_iNaturalist_318759027.jpg,Chaetodon octofasciatus,images_inaturalist,225901,92701,2.437,0.966,1.02,0.17,1.004,0.943,-0.34,52.46,52.36,0.01,29.97,27.86,-0.14,0.0,no
Chaetodon_octofasciatus_iNaturalist_318759037.jpg,Chaetodon octofasciatus,images_inaturalist,302742,92701,3.266,0.758,1.02,0.82,1.229,0.943,-1.62,60.46,52.36,0.82,21.94,27.86,0.38,0.0,no
Chaetodon_octofasciatus_iNaturalist_319578656.jpg,Chaetodon octofasciatus,images_inaturalist,94878,92701,1.023,1.013,1.02,0.02,0.887,0.943,0.32,67.62,52.36,1.55,73.13,27.86,-2.9,0.055,no
Chaetodon_octofasciatus_iNaturalist_327088836.jpg,Chaetodon octofasciatus,images_inaturalist,87307,92701,0.942,0.8,1.02,0.69,1.143,0.943,-1.13,38.24,52.36,-1.44,15.4,27.86,0.8,0.0,no
Chaetodon_octofasciatus_iNaturalist_367755144.jpg,Chaetodon octofasciatus,images_inaturalist,44643,92701,0.482,0.806,1.02,0.67,1.236,0.943,-1.66,52.26,52.36,-0.01,19.36,27.86,0.54,0.015,no
Chaetodon_octofasciatus_iNaturalist_438496468.jpg,Chaetodon octofasciatus,images_inaturalist,32625,92701,0.352,2.409,1.02,4.34,0.413,0.943,2.99,59.97,52.36,0.77,59.99,27.86,-2.06,0.468,no
Chaetodon_octofasciatus_iNaturalist_482079348.jpg,Chaetodon octofasciatus,images_inaturalist,99127,92701,1.069,1.019,1.02,0.0,0.965,0.943,-0.12,50.82,52.36,-0.16,26.31,27.86,0.1,0.0,no
Chaetodon_octofasciatus_iNaturalist_573587028.jpg,Chaetodon octofasciatus,images_inaturalist,136125,92701,1.468,1.183,1.02,0.51,0.837,0.943,0.6,46.92,52.36,-0.55,47.1,27.86,-1.23,0.105,no
Chaetodon_ornatissimus_Bishop_164962524.jpg,Chaetodon ornatissimus,images_bishop,235008,96541,2.434,1.142,1.147,0.02,0.849,0.816,-0.17,64.48,60.61,0.33,13.39,24.6,0.97,0.0,no
Chaetodon_ornatissimus_Bishop_553414317.jpg,Chaetodon ornatissimus,images_bishop,231371,96541,2.397,1.119,1.147,0.11,0.836,0.816,-0.1,70.08,60.61,0.81,14.17,24.6,0.91,0.0,no
Chaetodon_ornatissimus_FishBase_Chorn_u0.jpg,Chaetodon ornatissimus,images_fishbase_extra,85595,96541,0.887,1.04,1.147,0.41,0.884,0.816,-0.34,88.83,60.61,2.4,18.44,24.6,0.54,0.145,no
Chaetodon_ornatissimus_FishBase_Chorn_u1.jpg,Chaetodon ornatissimus,images_fishbase_extra,78401,96541,0.812,1.265,1.147,0.45,0.77,0.816,0.23,41.77,60.61,-1.6,40.49,24.6,-1.38,0.039,no
Chaetodon_ornatissimus_FishBase_Chorn_u2.jpg,Chaetodon ornatissimus,images_fishbase_extra,130031,96541,1.347,1.119,1.147,0.11,0.835,0.816,-0.1,70.81,60.61,0.87,14.61,24.6,0.87,0.0,no
Chaetodon_ornatissimus_FishBase_Chorn_u3.jpg,Chaetodon ornatissimus,images_fishbase_extra,131828,96541,1.366,1.145,1.147,0.01,0.843,0.816,-0.14,65.1,60.61,0.38,13.79,24.6,0.94,0.0,no
Chaetodon_ornatissimus_FishBase_Chorn_u5.jpg,Chaetodon ornatissimus,images_fishbase_extra,117547,96541,1.218,1.033,1.147,0.44,0.928,0.816,-0.56,72.12,60.61,0.98,31.78,24.6,-0.62,0.0,no
Chaetodon_ornatissimus_FishBase_Chorn_u7.jpg,Chaetodon ornatissimus,images_fishbase_extra,119395,96541,1.237,1.15,1.147,0.01,0.826,0.816,-0.05,54.99,60.61,-0.48,37.85,24.6,-1.15,0.0,no
Chaetodon_ornatissimus_FishBase_Chorn_uf.jpg,Chaetodon ornatissimus,images_fishbase_extra,41646,96541,0.431,1.761,1.147,2.36,0.235,0.816,2.88,42.4,60.61,-1.55,16.55,24.6,0.7,0.405,no
Chaetodon_ornatissimus_FishBase_Chorn_uk.jpg,Chaetodon ornatissimus,images_fishbase_extra,154386,96541,1.599,1.682,1.147,2.05,0.589,0.816,1.12,74.04,60.61,1.14,36.0,24.6,-0.99,0.196,no
Chaetodon_ornatissimus_FishBase_Chorn_um.jpg,Chaetodon ornatissimus,images_fishbase_extra,137335,96541,1.423,1.238,1.147,0.35,0.781,0.816,0.17,61.94,60.61,0.11,18.49,24.6,0.53,0.03,no
Chaetodon_ornatissimus_FishPix_10043AF.jpg,Chaetodon ornatissimus,images,123776,96541,1.282,1.238,1.147,0.35,0.779,0.816,0.18,57.51,60.61,-0.26,27.21,24.6,-0.23,0.032,no
Chaetodon_ornatissimus_iNaturalist_123987464.jpg,Chaetodon ornatissimus,images_inaturalist,47113,96541,0.488,1.261,1.147,0.44,0.712,0.816,0.51,59.19,60.61,-0.12,16.61,24.6,0.69,0.099,no
Chaetodon_ornatissimus_iNaturalist_179512141.jpg,Chaetodon ornatissimus,images_inaturalist,31886,96541,0.33,1.981,1.147,3.2,0.223,0.816,2.94,71.04,60.61,0.89,21.79,24.6,0.24,0.632,yes
Chaetodon_ornatissimus_iNaturalist_179799134.jpg,Chaetodon ornatissimus,images_inaturalist,92359,96541,0.957,1.029,1.147,0.45,0.962,0.816,-0.73,61.98,60.61,0.12,18.48,24.6,0.53,0.0,no
Chaetodon_ornatissimus_iNaturalist_248887270.jpg,Chaetodon ornatissimus,images_inaturalist,81635,96541,0.846,0.985,1.147,0.62,0.932,0.816,-0.58,54.17,60.61,-0.55,26.43,24.6,-0.16,0.0,no
Chaetodon_ornatissimus_iNaturalist_306927692.jpg,Chaetodon ornatissimus,images_inaturalist,47350,96541,0.49,1.519,1.147,1.43,0.5,0.816,1.56,55.38,60.61,-0.45,9.61,24.6,1.3,0.281,no
Chaetodon_ornatissimus_iNaturalist_355757662.jpg,Chaetodon ornatissimus,images_inaturalist,86757,96541,0.899,1.525,1.147,1.45,0.544,0.816,1.35,55.26,60.61,-0.46,31.11,24.6,-0.57,0.235,no
Chaetodon_ornatissimus_iNaturalist_436943971.jpg,Chaetodon ornatissimus,images_inaturalist,100723,96541,1.043,1.312,1.147,0.63,0.632,0.816,0.91,40.83,60.61,-1.68,12.19,24.6,1.08,0.159,no
Chaetodon_ornatissimus_iNaturalist_442103313.jpg,Chaetodon ornatissimus,images_inaturalist,56407,96541,0.584,1.134,1.147,0.05,0.805,0.816,0.05,67.75,60.61,0.61,33.75,24.6,-0.79,0.009,no
Chaetodon_ornatissimus_iNaturalist_4956860.jpg,Chaetodon ornatissimus,images_inaturalist,295182,96541,3.058,1.093,1.147,0.21,0.883,0.816,-0.33,60.98,60.61,0.03,31.79,24.6,-0.62,0.0,no
Chaetodon_ornatissimus_iNaturalist_71820287.jpg,Chaetodon ornatissimus,images_inaturalist,41522,96541,0.43,1.033,1.147,0.44,0.892,0.816,-0.38,42.87,60.61,-1.51,56.77,24.6,-2.8,0.056,no
Chaetodon_oxycephalus_FishBase_Choxy_u0.jpg,Chaetodon oxycephalus,images_fishbase_extra,101404,111773,0.907,1.736,1.381,1.36,0.55,0.659,0.78,67.38,53.36,1.35,20.51,24.75,0.87,0.297,no
Chaetodon_oxycephalus_FishBase_Choxy_ua.jpg,Chaetodon oxycephalus,images_fishbase_extra,107444,111773,0.961,1.507,1.381,0.48,0.614,0.659,0.32,54.95,53.36,0.15,21.05,24.75,0.76,0.056,no
Chaetodon_oxycephalus_FishPix_22169AF.jpg,Chaetodon oxycephalus,images,130148,111773,1.164,1.734,1.381,1.35,0.571,0.659,0.63,54.09,53.36,0.07,25.67,24.75,-0.19,0.11,no
Chaetodon_oxycephalus_iNaturalist_19630338.jpg,Chaetodon oxycephalus,images_inaturalist,179072,111773,1.602,1.249,1.381,0.51,0.695,0.659,-0.26,58.48,53.36,0.49,16.27,24.75,1.74,0.0,no
Chaetodon_oxycephalus_iNaturalist_423160550.jpg,Chaetodon oxycephalus,images_inaturalist,164374,111773,1.471,1.381,1.381,0.0,0.659,0.659,0.0,52.71,53.36,-0.06,27.01,24.75,-0.46,0.0,no
Chaetodon_oxycephalus_iNaturalist_448971545.jpg,Chaetodon oxycephalus,images_inaturalist,213839,111773,1.913,1.08,1.381,1.16,0.675,0.659,-0.11,39.06,53.36,-1.38,35.54,24.75,-2.21,0.0,no
Chaetodon_oxycephalus_iNaturalist_458154395.jpg,Chaetodon oxycephalus,images_inaturalist,48535,111773,0.434,0.95,1.381,1.65,0.974,0.659,-2.25,65.59,53.36,1.18,30.43,24.75,-1.16,0.053,no
Chaetodon_oxycephalus_iNaturalist_463479666.jpg,Chaetodon oxycephalus,images_inaturalist,185156,111773,1.657,1.491,1.381,0.42,0.604,0.659,0.39,57.15,53.36,0.37,27.89,24.75,-0.64,0.069,no
Chaetodon_oxycephalus_iNaturalist_474167620.jpg,Chaetodon oxycephalus,images_inaturalist,46833,111773,0.419,1.292,1.381,0.34,0.77,0.659,-0.79,53.8,53.36,0.04,26.09,24.75,-0.27,0.065,no
Chaetodon_oxycephalus_iNaturalist_474167629.jpg,Chaetodon oxycephalus,images_inaturalist,134599,111773,1.204,1.642,1.381,1.0,0.587,0.659,0.52,59.71,53.36,0.61,25.11,24.75,-0.07,0.09,no
Chaetodon_oxycephalus_iNaturalist_487815001.jpg,Chaetodon oxycephalus,images_inaturalist,111773,111773,1.0,1.148,1.381,0.89,0.861,0.659,-1.45,61.34,53.36,0.77,25.58,24.75,-0.17,0.0,no
Chaetodon_oxycephalus_iNaturalist_564242487.jpg,Chaetodon oxycephalus,images_inaturalist,8419,111773,0.075,1.036,1.381,1.32,0.939,0.659,-2.0,34.34,53.36,-1.83,19.95,24.75,0.98,0.34,no
Chaetodon_oxycephalus_iNaturalist_59429662.jpg,Chaetodon oxycephalus,images_inaturalist,58484,111773,0.523,1.629,1.381,0.95,0.558,0.659,0.72,35.04,53.36,-1.77,20.7,24.75,0.83,0.126,no
Chaetodon_paucifasciatus_Bishop_-1576082838.jpg,Chaetodon paucifasciatus,images_bishop,245125,107594,2.278,1.212,1.267,0.15,0.807,0.72,-0.12,64.88,51.96,0.83,13.74,18.97,0.76,0.0,no
Chaetodon_paucifasciatus_FishBase_Chpau_u0.jpg,Chaetodon paucifasciatus,images,145286,107594,1.35,1.214,1.267,0.14,0.742,0.72,-0.03,77.42,51.96,1.63,16.62,18.97,0.34,0.0,no
Chaetodon_paucifasciatus_FishBase_Chpau_u1.jpg,Chaetodon paucifasciatus,images_fishbase_extra,137259,107594,1.276,1.212,1.267,0.15,0.808,0.72,-0.12,65.5,51.96,0.87,14.0,18.97,0.72,0.0,no
Chaetodon_paucifasciatus_FishBase_Chpau_u2.jpg,Chaetodon paucifasciatus,images_fishbase_extra,100650,107594,0.935,1.522,1.267,0.7,0.617,0.72,0.14,58.77,51.96,0.43,19.22,18.97,-0.04,0.024,no
Chaetodon_paucifasciatus_FishBase_Chpau_u3.jpg,Chaetodon paucifasciatus,images_fishbase_extra,85060,107594,0.791,1.378,1.267,0.31,0.58,0.72,0.19,59.59,51.96,0.49,25.29,18.97,-0.92,0.033,no
Chaetodon_paucifasciatus_FishBase_Chpau_u4.jpg,Chaetodon paucifasciatus,images_fishbase_extra,108620,107594,1.01,1.517,1.267,0.69,0.649,0.72,0.1,55.12,51.96,0.2,30.85,18.97,-1.72,0.017,no
Chaetodon_paucifasciatus_iNaturalist_157577460.jpg,Chaetodon paucifasciatus,images_inaturalist,114006,107594,1.06,1.231,1.267,0.1,0.706,0.72,0.02,32.02,51.96,-1.27,16.38,18.97,0.38,0.003,no
Chaetodon_paucifasciatus_iNaturalist_157577598.jpg,Chaetodon paucifasciatus,images_inaturalist,69011,107594,0.641,2.05,1.267,2.15,0.282,0.72,0.59,26.28,51.96,-1.64,6.31,18.97,1.84,0.103,no
Chaetodon_paucifasciatus_iNaturalist_157581191.jpg,Chaetodon paucifasciatus,images_inaturalist,19955,107594,0.185,1.302,1.267,0.1,0.715,0.72,0.01,32.33,51.96,-1.25,15.49,18.97,0.51,0.253,no
Chaetodon_paucifasciatus_iNaturalist_379831846.jpg,Chaetodon paucifasciatus,images_inaturalist,34435,107594,0.32,1.152,1.267,0.31,0.744,0.72,-0.03,44.0,51.96,-0.51,20.38,18.97,-0.2,0.144,no
Chaetodon_paucifasciatus_iNaturalist_448628514.jpg,Chaetodon paucifasciatus,images_inaturalist,275343,107594,2.559,1.184,1.267,0.23,0.758,0.72,-0.05,60.98,51.96,0.58,19.63,18.97,-0.1,0.0,no
Chaetodon_paucifasciatus_iNaturalist_449356891.jpg,Chaetodon paucifasciatus,images_inaturalist,148554,107594,1.381,1.311,1.267,0.12,0.754,0.72,-0.05,69.15,51.96,1.1,18.68,18.97,0.04,0.0,no
Chaetodon_paucifasciatus_iNaturalist_449950227.jpg,Chaetodon paucifasciatus,images_inaturalist,137117,107594,1.274,1.108,1.267,0.44,0.724,0.72,-0.01,45.8,51.96,-0.39,24.15,18.97,-0.75,0.0,no
Chaetodon_paucifasciatus_iNaturalist_459516012.jpg,Chaetodon paucifasciatus,images_inaturalist,94406,107594,0.877,1.467,1.267,0.55,0.621,0.72,0.13,41.91,51.96,-0.64,25.59,18.97,-0.96,0.023,no
Chaetodon_paucifasciatus_iNaturalist_461212819.jpg,Chaetodon paucifasciatus,images_inaturalist,10059,107594,0.093,0.271,1.267,2.74,3.683,0.72,-4.0,29.3,51.96,-1.45,7.01,18.97,1.74,0.325,no
Chaetodon_paucifasciatus_iNaturalist_70239542.jpg,Chaetodon paucifasciatus,images_inaturalist,106568,107594,0.99,1.815,1.267,1.51,0.516,0.72,0.27,68.38,51.96,1.05,30.2,18.97,-1.63,0.048,no
Chaetodon_pelewensis_Bishop_-460781405.jpg,Chaetodon pelewensis,images_bishop,237037,124010,1.911,1.216,1.165,0.12,0.811,0.794,-0.05,47.61,57.82,-1.58,19.91,26.5,1.0,0.0,no
Chaetodon_pelewensis_FishBase_Chpel_u1.jpg,Chaetodon pelewensis,images_fishbase_extra,133366,124010,1.075,1.21,1.165,0.11,0.811,0.794,-0.05,47.92,57.82,-1.53,20.34,26.5,0.93,0.0,no
Chaetodon_pelewensis_FishBase_Chpel_u2.jpg,Chaetodon pelewensis,images_fishbase_extra,62282,124010,0.502,1.51,1.165,0.81,0.601,0.794,0.64,57.72,57.82,-0.02,35.64,26.5,-1.38,0.111,no
Chaetodon_pelewensis_FishBase_Chpel_u3.jpg,Chaetodon pelewensis,images_fishbase_extra,55207,124010,0.445,1.574,1.165,0.96,0.567,0.794,0.75,62.09,57.82,0.66,21.91,26.5,0.7,0.175,no
Chaetodon_pelewensis_FishBase_Chpel_u5.jpg,Chaetodon pelewensis,images_fishbase_extra,114655,124010,0.925,1.014,1.165,0.35,0.778,0.794,0.05,54.85,57.82,-0.46,22.21,26.5,0.65,0.009,no
Chaetodon_pelewensis_FishPix_28225AF.jpg,Chaetodon pelewensis,images,139098,124010,1.122,0.964,1.165,0.47,0.87,0.794,-0.25,58.52,57.82,0.11,26.46,26.5,0.01,0.0,no
Chaetodon_pelewensis_iNaturalist_161020063.jpg,Chaetodon pelewensis,images_inaturalist,161571,124010,1.303,1.345,1.165,0.42,0.731,0.794,0.21,58.67,57.82,0.13,28.7,26.5,-0.33,0.037,no
Chaetodon_pelewensis_iNaturalist_197012322.jpg,Chaetodon pelewensis,images_inaturalist,88033,124010,0.71,0.921,1.165,0.57,0.901,0.794,-0.35,71.76,57.82,2.16,24.3,26.5,0.33,0.0,no
Chaetodon_pelewensis_iNaturalist_232521598.jpg,Chaetodon pelewensis,images_inaturalist,160732,124010,1.296,0.864,1.165,0.7,1.149,0.794,-1.17,63.81,57.82,0.93,23.72,26.5,0.42,0.0,no
Chaetodon_pelewensis_iNaturalist_249701121.jpg,Chaetodon pelewensis,images_inaturalist,98404,124010,0.794,1.606,1.165,1.03,0.594,0.794,0.66,56.4,57.82,-0.22,37.36,26.5,-1.64,0.115,no
Chaetodon_pelewensis_iNaturalist_287497554.jpg,Chaetodon pelewensis,images_inaturalist,14525,124010,0.117,0.568,1.165,1.4,1.668,0.794,-2.87,45.47,57.82,-1.91,24.31,26.5,0.33,0.306,no
Chaetodon_pelewensis_iNaturalist_463900843.jpg,Chaetodon pelewensis,images_inaturalist,150154,124010,1.211,0.818,1.165,0.81,1.013,0.794,-0.72,60.3,57.82,0.38,35.31,26.5,-1.33,0.0,no
Chaetodon_pelewensis_iNaturalist_487815372.jpg,Chaetodon pelewensis,images_inaturalist,57531,124010,0.464,0.728,1.165,1.02,1.351,0.794,-1.83,56.99,57.82,-0.13,15.49,26.5,1.67,0.029,no
Chaetodon_pelewensis_iNaturalist_561259185.jpg,Chaetodon pelewensis,images_inaturalist,186433,124010,1.503,2.398,1.165,2.89,0.41,0.794,1.26,61.17,57.82,0.52,27.99,26.5,-0.23,0.221,no
Chaetodon_pelewensis_iNaturalist_590667200.jpg,Chaetodon pelewensis,images_inaturalist,29206,124010,0.236,1.284,1.165,0.28,0.75,0.794,0.15,58.33,57.82,0.08,38.11,26.5,-1.76,0.237,no
Chaetodon_pelewensis_iNaturalist_599436484.jpg,Chaetodon pelewensis,images_inaturalist,142650,124010,1.15,1.12,1.165,0.11,0.751,0.794,0.14,63.57,57.82,0.89,22.28,26.5,0.64,0.025,no
